1,10876,10879,11079,11187,11279,11282,17,1
2,11602,11581,11781,11860,11981,11959,12,1
3,12333,12315,12515,12583,12715,12696,10,1
4,13069,13060,13260,13337,13460,13450,11,1
5,13850,13880,14080,14140,14280,14309,13,1
6,14618,14682,14882,15025,15082,15145,16,1
7,15426,15425,15625,15699,15825,15824,4,1
8,16206,16212,16412,16502,16612,16617,6,1
9,16988,16991,17191,17291,17391,17393,9,1
10,17701,17696,17896,17991,18096,18090,7,1
11,18386,18402,18602,18698,18802,18818,3,1
12,19075,19083,19283,19410,19483,19490,1,1
13,19837,19845,20045,20167,20245,20252,19,1
14,20612,20617,20817,20898,21017,21022,15,1
15,21382,21446,21646,21747,21846,21909,8,1
16,22417,22415,22615,22723,22815,22813,14,1
17,23293,23331,23531,23632,23731,23768,20,1
18,24118,24099,24299,24379,24499,24479,5,1
19,24879,24881,25081,25187,25281,25282,18,1
20,25559,25527,25727,25793,25927,25895,2,1
21,26290,26320,26520,26634,26720,26749,12,2
22,27078,27063,27263,27350,27463,27447,9,2
23,27724,27742,27942,28065,28142,28159,3,2
24,28447,28441,28641,28702,28841,28834,19,2
25,29259,29255,29455,29533,29655,29650,17,2
26,29982,29966,30166,30245,30366,30350,14,2
27,30722,30716,30916,31007,31116,31110,10,2
28,31580,31599,31799,31870,31999,32017,20,2
29,32364,32328,32528,32604,32728,32692,4,2
30,32951,32947,33147,33225,33347,33343,1,2
31,33760,33753,33953,34052,34153,34145,6,2
32,34432,34413,34613,34700,34813,34793,7,2
33,35132,35114,35314,35397,35514,35495,8,2
34,35830,35829,36029,36100,36229,36228,5,2
35,36628,36689,36889,36987,37089,37150,13,2
36,37468,37533,37733,37875,37933,37997,16,2
37,38353,38400,38600,38671,38800,38846,15,2
38,39266,39296,39496,39626,39696,39726,18,2
39,40048,40088,40288,40414,40488,40528,11,2
40,40816,40825,41025,41114,41225,41234,2,2
41,41650,41700,41900,42030,42100,42149,17,3
42,42461,42500,42700,42791,42900,42938,16,3
43,43267,43266,43466,43565,43666,43665,9,3
44,44025,44058,44258,44380,44458,44491,15,3
45,44813,44828,45028,45103,45228,45242,5,3
46,45556,45560,45760,45841,45960,45964,14,3
47,46232,46227,46427,46528,46627,46622,12,3
48,46933,46926,47126,47219,47326,47318,19,3
49,47740,47730,47930,48019,48130,48120,20,3
50,48391,48388,48588,48660,48788,48784,1,3
51,49080,49078,49278,49374,49478,49476,4,3
52,49746,49716,49916,49979,50116,50086,3,3
53,50456,50445,50645,50722,50845,50834,10,3
54,51165,51167,51367,51427,51567,51568,8,3
55,51895,51899,52099,52171,52299,52302,11,3
56,52562,52562,52762,52819,52962,52962,2,3
57,53366,53380,53580,53675,53780,53794,18,3
58,54078,54059,54259,54302,54459,54440,7,3
59,54832,54813,55013,55067,55213,55194,6,3
60,55547,55601,55801,55862,56001,56054,13,3
61,56325,56338,56538,56640,56738,56751,2,4
62,57091,57112,57312,57398,57512,57533,9,4
63,57848,57832,58032,58109,58232,58216,14,4
64,58461,58467,58667,58764,58867,58873,12,4
65,59218,59283,59483,59607,59683,59748,13,4
66,60180,60212,60412,60525,60612,60643,20,4
67,60909,60909,61109,61200,61309,61308,3,4
68,61641,61714,61914,62067,62114,62186,10,4
69,62589,62608,62808,62915,63008,63026,11,4
70,63364,63378,63578,63680,63778,63791,8,4
71,64177,64182,64382,64484,64582,64587,17,4
72,64901,64969,65169,65314,65369,65436,16,4
73,65800,65823,66023,66135,66223,66246,18,4
74,66562,66577,66777,66853,66977,66992,5,4
75,67346,67353,67553,67634,67753,67759,6,4
76,68030,68044,68244,68321,68444,68458,1,4
77,68754,68753,68953,69022,69153,69151,19,4
78,69419,69415,69615,69672,69815,69810,4,4
79,70172,70148,70348,70405,70548,70524,7,4
80,70858,70885,71085,71165,71285,71312,15,4
