1,7171,7268,7468,7573,7668,7765,13,1
2,8168,8227,8427,8509,8627,8685,9,1
3,9249,9298,9498,9561,9698,9747,20,1
4,10109,10221,10421,10557,10621,10733,12,1
5,11140,11216,11416,11506,11616,11691,19,1
6,12091,12159,12359,12444,12559,12626,6,1
7,13015,13060,13260,13354,13460,13505,3,1
8,13872,13926,14126,14221,14326,14379,14,1
9,14793,14889,15089,15186,15289,15385,8,1
10,15715,15763,15963,16037,16163,16211,7,1
11,16553,16636,16836,16926,17036,17119,11,1
12,17438,17513,17713,17750,17913,17988,1,1
13,18523,18635,18835,18941,19035,19146,17,1
14,19558,19725,19925,20086,20125,20292,2,1
15,20753,20830,21030,21109,21230,21307,10,1
16,21914,21967,22167,22237,22367,22419,15,1
17,22785,22873,23073,23089,23273,23361,5,1
18,23653,23770,23970,24067,24170,24286,4,1
19,24733,24845,25045,25148,25245,25356,16,1
20,25760,25834,26034,26081,26234,26307,18,1
21,26648,26699,26899,27014,27099,27150,14,2
22,27601,27674,27874,27907,28074,28147,18,2
23,28442,28532,28732,28794,28932,29022,1,2
24,29403,29441,29641,29703,29841,29879,10,2
25,30169,30221,30421,30519,30621,30673,2,2
26,31045,31136,31336,31424,31536,31626,6,2
27,32109,32181,32381,32474,32581,32652,4,2
28,33117,33186,33386,33447,33586,33654,17,2
29,34123,34160,34360,34402,34560,34596,20,2
30,34910,34982,35182,35321,35382,35454,16,2
31,35833,35909,36109,36232,36309,36385,13,2
32,36751,36820,37020,37084,37220,37289,11,2
33,37673,37745,37945,37982,38145,38216,5,2
34,38562,38616,38816,38868,39016,39069,12,2
35,39426,39436,39636,39692,39836,39846,7,2
36,40220,40276,40476,40561,40676,40732,9,2
37,41040,41082,41282,41355,41482,41524,3,2
38,41906,41931,42131,42232,42331,42355,15,2
39,42714,42781,42981,43063,43181,43247,8,2
40,43642,43701,43901,43977,44101,44160,19,2
41,44490,44554,44754,44801,44954,45018,11,3
42,45418,45514,45714,45778,45914,46010,8,3
43,46546,46602,46802,46874,47002,47058,20,3
44,47462,47518,47718,47782,47918,47974,6,3
45,48328,48354,48554,48629,48754,48779,3,3
46,49135,49234,49434,49565,49634,49733,16,3
47,50143,50242,50442,50537,50642,50741,18,3
48,51102,51139,51339,51439,51539,51575,14,3
49,51968,52009,52209,52280,52409,52450,9,3
50,52767,52805,53005,53072,53205,53243,4,3
51,53618,53681,53881,53932,54081,54144,10,3
52,54490,54582,54782,54909,54982,55074,19,3
53,55432,55465,55665,55729,55865,55898,5,3
54,56183,56223,56423,56470,56623,56662,2,3
55,57026,57119,57319,57358,57519,57612,1,3
56,58135,58233,58433,58530,58633,58730,17,3
57,59078,59133,59333,59408,59533,59587,7,3
58,60020,60103,60303,60438,60503,60585,13,3
59,60926,60988,61188,61253,61388,61450,12,3
60,61882,61929,62129,62244,62329,62376,15,3
61,62685,62740,62940,62999,63140,63194,1,4
62,63605,63656,63856,63938,64056,64106,18,4
63,64481,64534,64734,64809,64934,64987,5,4
64,65432,65507,65707,65769,65907,65981,17,4
65,66344,66446,66646,66725,66846,66948,2,4
66,67332,67404,67604,67698,67804,67875,7,4
67,68209,68296,68496,68604,68696,68783,12,4
68,69097,69129,69329,69392,69529,69561,3,4
69,69882,69951,70151,70230,70351,70419,19,4
70,70744,70824,71024,71090,71224,71304,4,4
71,71652,71723,71923,71994,72123,72193,9,4
72,72568,72675,72875,73011,73075,73181,16,4
73,73550,73597,73797,73842,73997,74044,6,4
74,74673,74731,74931,75026,75131,75189,20,4
75,75688,75770,75970,76054,76170,76251,8,4
76,76708,76763,76963,77079,77163,77218,13,4
77,77581,77653,77853,77977,78053,78124,14,4
78,78488,78595,78795,78863,78995,79101,11,4
79,79460,79529,79729,79828,79929,79998,15,4
80,80396,80481,80681,80720,80881,80966,10,4
