1,8825,8918,9118,9249,9318,9410,4,1
2,9739,9799,9999,10083,10199,10258,16,1
3,10601,10719,10919,11061,11119,11237,5,1
4,11515,11625,11825,11949,12025,12134,1,1
5,12590,12682,12882,12994,13082,13174,20,1
6,13467,13599,13799,13920,13999,14131,12,1
7,14433,14547,14747,14904,14947,15060,2,1
8,15373,15529,15729,15891,15929,16084,19,1
9,16538,16654,16854,16979,17054,17170,7,1
10,17573,17750,17950,18113,18150,18327,18,1
11,18685,18801,19001,19114,19201,19317,10,1
12,19645,19766,19966,20081,20166,20286,9,1
13,20693,20841,21041,21201,21241,21388,8,1
14,21734,21801,22001,22081,22201,22267,15,1
15,22558,22659,22859,22994,23059,23159,3,1
16,23494,23554,23754,23828,23954,24013,14,1
17,24448,24584,24784,24906,24984,25119,17,1
18,25462,25521,25721,25800,25921,25980,13,1
19,26279,26399,26599,26708,26799,26918,11,1
20,27259,27342,27542,27646,27742,27825,6,1
21,28133,28228,28428,28525,28628,28723,11,2
22,29015,29089,29289,29366,29489,29562,7,2
23,29865,29963,30163,30231,30363,30461,19,2
24,30784,30912,31112,31227,31312,31440,9,2
25,31824,31923,32123,32221,32323,32421,10,2
26,32729,32812,33012,33109,33212,33294,2,2
27,33595,33663,33863,33964,34063,34131,4,2
28,34508,34653,34853,34985,35053,35197,18,2
29,35511,35586,35786,35858,35986,36061,16,2
30,36344,36451,36651,36788,36851,36958,3,2
31,37276,37369,37569,37674,37769,37861,15,2
32,38219,38309,38509,38579,38709,38799,14,2
33,39104,39261,39461,39576,39661,39817,12,2
34,40157,40241,40441,40529,40641,40725,5,2
35,41127,41239,41439,41555,41639,41750,17,2
36,42026,42123,42323,42420,42523,42620,1,2
37,42961,43030,43230,43324,43430,43499,6,2
38,44217,44308,44508,44625,44708,44799,20,2
39,45152,45274,45474,45579,45674,45795,8,2
40,46080,46179,46379,46517,46579,46677,4,3
41,46959,47056,47256,47381,47456,47553,3,3
42,47921,48065,48265,48388,48465,48609,18,3
43,48960,49061,49261,49368,49461,49561,6,3
44,49829,49935,50135,50248,50335,50440,1,3
45,50852,50971,51171,51296,51371,51490,17,3
46,51803,51933,52133,52253,52333,52462,19,3
47,52793,52914,53114,53240,53314,53434,5,3
48,53720,53818,54018,54123,54218,54316,7,3
49,54638,54696,54896,54972,55096,55154,14,3
50,55478,55535,55735,55812,55935,55992,13,3
51,56312,56378,56578,56672,56778,56843,15,3
52,57130,57224,57424,57547,57624,57718,2,3
53,58034,58157,58357,58460,58557,58680,8,3
54,59133,59240,59440,59531,59640,59746,20,3
55,60026,60138,60338,60438,60538,60649,12,3
56,60925,61059,61259,61381,61459,61592,11,3
57,61890,61958,62158,62242,62358,62425,16,3
58,62734,62832,63032,63144,63232,63330,9,3
59,63667,63778,63978,64102,64178,64289,10,3
60,64562,64697,64897,65015,65097,65231,12,4
61,65509,65610,65810,65881,66010,66110,11,4
62,66389,66523,66723,66866,66923,67056,1,4
63,67344,67410,67610,67703,67810,67875,14,4
64,68202,68268,68468,68568,68668,68733,15,4
65,69017,69121,69321,69431,69521,69625,4,4
66,69962,70093,70293,70407,70493,70624,5,4
67,70994,71122,71322,71410,71522,71649,18,4
68,72352,72450,72650,72742,72850,72947,20,4
69,73374,73472,73672,73773,73872,73969,17,4
70,74281,74372,74572,74667,74772,74862,9,4
71,75255,75307,75507,75571,75707,75759,13,4
72,76127,76234,76434,76549,76634,76740,6,4
73,77048,77138,77338,77435,77538,77628,3,4
74,77928,78011,78211,78334,78411,78494,2,4
75,78815,78947,79147,79258,79347,79479,8,4
76,79767,79836,80036,80114,80236,80305,16,4
77,80626,80710,80910,81014,81110,81193,19,4
78,81493,81559,81759,81858,81959,82025,7,4
79,82374,82483,82683,82800,82883,82992,10,4
