1,4973,5085,5285,5391,5485,5596,9,1
2,5919,6001,6201,6316,6401,6482,8,1
3,6745,6819,7019,7103,7219,7292,4,1
4,7702,7792,7992,8103,8192,8281,20,1
5,8561,8628,8828,8905,9028,9094,7,1
6,9342,9443,9643,9769,9843,9944,2,1
7,10214,10278,10478,10567,10678,10742,19,1
8,11033,11119,11319,11425,11519,11604,5,1
9,11968,12078,12278,12407,12478,12587,17,1
10,12870,12936,13136,13223,13336,13402,14,1
11,13643,13723,13923,14013,14123,14202,1,1
12,14466,14593,14793,14983,14993,15120,16,1
13,15393,15492,15692,15770,15892,15991,11,1
14,16308,16405,16605,16690,16805,16901,12,1
15,17268,17375,17575,17693,17775,17882,18,1
16,18183,18298,18498,18618,18698,18813,6,1
17,19148,19285,19485,19667,19685,19821,13,1
18,20071,20157,20357,20482,20557,20642,3,1
19,20935,21010,21210,21309,21410,21484,15,1
20,21788,21874,22074,22174,22274,22360,10,1
21,22783,22840,23040,23117,23240,23296,8,2
22,23560,23703,23903,24040,24103,24246,11,2
23,24497,24564,24764,24866,24964,25031,3,2
24,25335,25405,25605,25676,25805,25874,14,2
25,26104,26192,26392,26473,26592,26680,4,2
26,26958,27033,27233,27307,27433,27508,5,2
27,27836,27890,28090,28167,28290,28343,6,2
28,28603,28660,28860,28925,29060,29117,12,2
29,29436,29520,29720,29832,29920,30003,10,2
30,30385,30482,30682,30801,30882,30978,17,2
31,31258,31354,31554,31620,31754,31849,15,2
32,32268,32336,32536,32632,32736,32804,20,2
33,33092,33198,33398,33510,33598,33703,9,2
34,33945,34057,34257,34349,34457,34568,2,2
35,34784,34883,35083,35188,35283,35382,1,2
36,35779,35920,36120,36262,36320,36460,13,2
37,37411,37554,37754,37916,37954,38097,18,2
38,38396,38510,38710,38805,38910,39024,16,2
39,39297,39372,39572,39692,39772,39847,7,2
40,40126,40197,40397,40498,40597,40668,19,2
41,40941,41073,41273,41411,41473,41605,12,3
42,41864,41936,42136,42225,42336,42408,1,3
43,42659,42743,42943,43064,43143,43226,4,3
44,43562,43680,43880,44073,44080,44198,13,3
45,44473,44599,44799,45014,44999,45125,16,3
46,45406,45466,45666,45768,45866,45926,3,3
47,46245,46316,46516,46625,46716,46786,15,3
48,47213,47303,47503,47618,47703,47793,20,3
49,48076,48128,48328,48416,48528,48579,14,3
50,48820,48889,49089,49185,49289,49358,2,3
51,49709,49839,50039,50151,50239,50369,18,3
52,50704,50800,51000,51123,51200,51296,19,3
53,51637,51722,51922,52008,52122,52206,10,3
54,52496,52565,52765,52845,52965,53034,9,3
55,53343,53421,53621,53729,53821,53899,6,3
56,54146,54245,54445,54529,54645,54744,11,3
57,55001,55073,55273,55375,55473,55544,7,3
58,55898,55982,56182,56300,56382,56465,17,3
59,56762,56821,57021,57099,57221,57280,5,3
60,57607,57745,57945,58104,58145,58282,8,3
61,58603,58680,58880,59006,59080,59157,15,4
62,59571,59679,59879,60005,60079,60186,17,4
63,60462,60535,60735,60805,60935,61007,3,4
64,61355,61467,61667,61784,61867,61978,10,4
65,62237,62340,62540,62647,62740,62843,19,4
66,63162,63249,63449,63545,63649,63735,5,4
67,63997,64067,64267,64404,64467,64537,12,4
68,64769,64840,65040,65141,65240,65310,2,4
69,65588,65642,65842,65931,66042,66095,7,4
70,66401,66499,66699,66845,66899,66997,13,4
71,67244,67356,67556,67698,67756,67867,1,4
72,68261,68349,68549,68654,68749,68836,20,4
73,69145,69230,69430,69545,69630,69715,6,4
74,69997,70065,70265,70331,70465,70533,14,4
75,70797,70918,71118,71227,71318,71439,16,4
76,71722,71809,72009,72071,72209,72296,9,4
77,72527,72569,72769,72826,72969,73011,4,4
78,73280,73365,73565,73648,73765,73849,11,4
79,74178,74271,74471,74582,74671,74764,8,4
80,75120,75243,75443,75593,75643,75765,18,4
