1,6999,7068,7268,7380,7468,7536,15,1
2,7963,8083,8283,8407,8483,8602,17,1
3,8923,8985,9185,9291,9385,9446,2,1
4,9780,9890,10090,10217,10290,10399,6,1
5,10747,10914,11114,11296,11314,11481,16,1
6,11838,11950,12150,12281,12350,12461,8,1
7,12838,12946,13146,13252,13346,13453,18,1
8,13773,13888,14088,14174,14288,14402,19,1
9,14759,14795,14995,15073,15195,15231,14,1
10,15541,15622,15822,15957,16022,16103,3,1
11,16400,16525,16725,16842,16925,17049,1,1
12,17558,17663,17863,17963,18063,18167,20,1
13,18516,18673,18873,18967,19073,19229,5,1
14,19580,19687,19887,19984,20087,20194,11,1
15,20535,20644,20844,20911,21044,21153,9,1
16,21523,21615,21815,21965,22015,22107,13,1
17,22391,22509,22709,22833,22909,23026,12,1
18,23340,23438,23638,23739,23838,23935,7,1
19,24292,24389,24589,24702,24789,24886,4,1
20,25272,25348,25548,25665,25748,25823,10,1
21,26138,26230,26430,26542,26630,26722,19,2
22,27128,27230,27430,27554,27630,27731,17,2
23,28052,28160,28360,28479,28560,28667,5,2
24,28995,29118,29318,29453,29518,29640,10,2
25,29936,30128,30328,30562,30528,30720,16,2
26,30992,31096,31296,31415,31496,31599,4,2
27,31990,32132,32332,32459,32532,32673,18,2
28,33006,33088,33288,33362,33488,33570,9,2
29,33859,34010,34210,34338,34410,34561,1,2
30,35254,35353,35553,35670,35753,35851,7,2
31,36709,36834,37034,37134,37234,37359,3,2
32,37769,37875,38075,38202,38275,38381,6,2
33,38744,38820,39020,39140,39220,39295,15,2
34,39633,39718,39918,40024,40118,40203,8,2
35,40498,40595,40795,40919,40995,41092,12,2
36,41449,41586,41786,41974,41986,42123,13,2
37,42541,42655,42855,42979,43055,43168,20,2
38,43461,43602,43802,43953,44002,44143,11,2
39,44421,44510,44710,44822,44910,44999,2,2
40,45307,45384,45584,45687,45784,45860,14,2
41,46273,46316,46516,46624,46716,46759,14,3
42,47066,47165,47365,47484,47565,47663,2,3
43,48047,48147,48347,48459,48547,48646,12,3
44,48964,49168,49368,49595,49568,49772,16,3
45,50149,50248,50448,50563,50648,50746,18,3
46,51052,51124,51324,51422,51524,51595,7,3
47,52159,52279,52479,52581,52679,52798,8,3
48,53133,53245,53445,53579,53645,53757,5,3
49,54071,54143,54343,54447,54543,54615,19,3
50,54952,55022,55222,55322,55422,55491,6,3
51,55840,55957,56157,56259,56357,56473,11,3
52,56818,56923,57123,57187,57323,57427,9,3
53,57709,57815,58015,58115,58215,58320,3,3
54,58678,58884,59084,59279,59284,59490,13,3
55,60225,60365,60565,60717,60765,60905,10,3
56,61258,61351,61551,61708,61751,61844,15,3
57,62278,62411,62611,62748,62811,62944,20,3
58,63373,63501,63701,63818,63901,64029,17,3
59,64335,64513,64713,64852,64913,65091,1,3
60,65465,65570,65770,65900,65970,66075,4,3
61,66443,66554,66754,66891,66954,67064,6,4
62,67373,67471,67671,67789,67871,67968,4,4
63,68294,68383,68583,68649,68783,68871,9,4
64,69199,69306,69506,69620,69706,69812,19,4
65,70183,70282,70482,70582,70682,70780,8,4
66,71077,71257,71457,71650,71657,71837,16,4
67,72128,72257,72457,72658,72657,72785,1,4
68,73854,73961,74161,74275,74361,74468,20,4
69,74873,74984,75184,75296,75384,75494,17,4
70,75850,75998,76198,76404,76398,76546,13,4
71,76820,76919,77119,77210,77319,77418,12,4
72,77708,77813,78013,78123,78213,78317,11,4
73,78670,78784,78984,79090,79184,79297,18,4
74,79589,79679,79879,79961,80079,80169,2,4
75,80472,80576,80776,80874,80976,81080,7,4
76,81448,81576,81776,81880,81976,82104,10,4
77,82468,82525,82725,82846,82925,82982,14,4
78,83354,83450,83650,83762,83850,83946,5,4
79,84248,84311,84511,84623,84711,84774,3,4
80,85151,85241,85441,85560,85641,85730,15,4
