1,6891,6953,7153,7285,7353,7414,13,1
2,7686,7777,7977,8106,8177,8268,7,1
3,8544,8626,8826,8941,9026,9108,11,1
4,9500,9586,9786,9880,9986,10071,20,1
5,10335,10443,10643,10792,10843,10951,4,1
6,11284,11391,11591,11731,11791,11898,9,1
7,12299,12428,12628,12782,12828,12957,17,1
8,13253,13355,13555,13672,13755,13857,8,1
9,14166,14231,14431,14494,14631,14696,15,1
10,15702,15799,15999,16141,16199,16296,3,1
11,16659,16775,16975,17089,17175,17290,10,1
12,17698,17831,18031,18201,18231,18363,18,1
13,18761,18837,19037,19150,19237,19312,2,1
14,19662,19755,19955,20063,20155,20247,6,1
15,20508,20594,20794,20915,20994,21079,1,1
16,21338,21434,21634,21723,21834,21930,12,1
17,22260,22372,22572,22697,22772,22883,19,1
18,23221,23311,23511,23627,23711,23800,5,1
19,24106,24166,24366,24456,24566,24625,14,1
20,24897,25008,25208,25260,25408,25518,16,1
21,25780,25868,26068,26195,26268,26356,2,2
22,26689,26781,26981,27108,27181,27273,8,2
23,27613,27719,27919,28037,28119,28224,10,2
24,28668,28759,28959,29077,29159,29249,20,2
25,29528,29642,29842,29928,30042,30156,11,2
26,30483,30559,30759,30863,30959,31034,6,2
27,31412,31525,31725,31857,31925,32038,18,2
28,32302,32353,32553,32647,32753,32804,12,2
29,33065,33167,33367,33505,33567,33668,3,2
30,34055,34194,34394,34546,34594,34732,17,2
31,35032,35078,35278,35352,35478,35523,14,2
32,35836,35902,36102,36196,36302,36368,9,2
33,36640,36699,36899,37009,37099,37158,7,2
34,37458,37492,37692,37753,37892,37925,15,2
35,38208,38296,38496,38608,38696,38784,19,2
36,39094,39154,39354,39453,39554,39613,13,2
37,39926,40008,40208,40330,40408,40490,5,2
38,40756,40830,41030,41106,41230,41304,16,2
39,41557,41632,41832,41934,42032,42106,1,2
40,42378,42468,42668,42762,42868,42958,11,3
41,43269,43318,43518,43627,43718,43767,13,3
42,44050,44089,44289,44376,44489,44528,16,3
43,44819,44912,45112,45208,45312,45404,9,3
44,45712,45791,45991,46071,46191,46269,15,3
45,46546,46613,46813,46926,47013,47080,3,3
46,47385,47509,47709,47838,47909,48032,5,3
47,48319,48354,48554,48650,48754,48789,14,3
48,49180,49243,49443,49534,49643,49705,20,3
49,50014,50128,50328,50468,50528,50641,8,3
50,50949,51015,51215,51326,51415,51481,6,3
51,51791,51880,52080,52231,52280,52368,10,3
52,52741,52850,53050,53152,53250,53359,17,3
53,53616,53681,53881,53976,54081,54146,12,3
54,54410,54513,54713,54827,54913,55016,19,3
55,55480,55548,55748,55842,55948,56016,7,3
56,56264,56318,56518,56619,56718,56771,2,3
57,57896,57996,58196,58335,58396,58496,18,3
58,59047,59160,59360,59496,59560,59672,18,4
59,59963,60081,60281,60388,60481,60599,11,4
60,60894,60983,61183,61300,61383,61471,19,4
61,61794,61890,62090,62206,62290,62386,8,4
62,62674,62779,62979,63134,63179,63284,2,4
63,63562,63680,63880,64023,64080,64198,1,4
64,64484,64569,64769,64912,64969,65054,7,4
65,65767,65878,66078,66196,66278,66389,20,4
66,66731,66791,66991,67058,67191,67250,15,4
67,67552,67654,67854,67990,68054,68156,5,4
68,68437,68507,68707,68809,68907,68977,3,4
69,69316,69394,69594,69672,69794,69871,13,4
70,70129,70213,70413,70533,70613,70697,4,4
71,71029,71091,71291,71395,71491,71552,10,4
72,71904,71986,72186,72250,72386,72468,16,4
73,72880,73010,73210,73375,73410,73539,17,4
74,73845,73878,74078,74165,74278,74310,14,4
75,74601,74685,74885,75006,75085,75169,9,4
76,75439,75507,75707,75818,75907,75975,12,4
77,76272,76355,76555,76684,76755,76837,6,4
