1,7653,7749,7949,8068,8149,8245,18,1
2,8645,8726,8926,9017,9126,9207,8,1
3,9668,9732,9932,10060,10132,10195,13,1
4,10555,10618,10818,10907,11018,11080,4,1
5,11409,11457,11657,11745,11857,11905,12,1
6,12231,12303,12503,12615,12703,12775,2,1
7,13164,13261,13461,13532,13661,13758,19,1
8,14114,14158,14358,14418,14558,14602,14,1
9,14964,14998,15198,15266,15398,15432,9,1
10,15814,15864,16064,16126,16264,16314,5,1
11,16802,16860,17060,17148,17260,17317,3,1
12,17642,17748,17948,18082,18148,18254,16,1
13,18657,18747,18947,19000,19147,19236,10,1
14,19743,19832,20032,20165,20232,20320,7,1
15,20647,20724,20924,20975,21124,21200,11,1
16,21697,21769,21969,22024,22169,22241,20,1
17,22566,22648,22848,22904,23048,23129,1,1
18,23587,23666,23866,23964,24066,24145,17,1
19,24523,24564,24764,24856,24964,25004,15,1
20,25397,25452,25652,25712,25852,25907,6,1
21,26277,26301,26501,26567,26701,26725,14,2
22,27214,27279,27479,27565,27679,27744,20,2
23,28124,28183,28383,28506,28583,28642,13,2
24,29105,29283,29483,29656,29683,29861,18,2
25,30214,30317,30517,30639,30717,30820,7,2
26,31470,31550,31750,31803,31950,32029,8,2
27,32438,32478,32678,32702,32878,32917,10,2
28,33292,33341,33541,33621,33741,33790,15,2
29,34272,34358,34558,34652,34758,34844,17,2
30,35188,35286,35486,35579,35686,35783,19,2
31,36212,36270,36470,36532,36670,36728,6,2
32,37083,37180,37380,37490,37580,37677,16,2
33,37993,38052,38252,38313,38452,38510,1,2
34,38881,38940,39140,39184,39340,39399,11,2
35,39731,39767,39967,40015,40167,40203,3,2
36,40606,40654,40854,40887,41054,41101,5,2
37,41450,41490,41690,41739,41890,41929,9,2
38,42290,42325,42525,42587,42725,42759,4,2
39,43091,43142,43342,43372,43542,43593,12,2
40,43933,43977,44177,44252,44377,44420,2,2
41,44819,44861,45061,45149,45261,45303,7,3
42,45726,45796,45996,46109,46196,46265,10,3
43,46609,46664,46864,46903,47064,47119,3,3
44,47574,47632,47832,47893,48032,48090,17,3
45,48459,48537,48737,48803,48937,49015,11,3
46,49340,49395,49595,49638,49795,49850,2,3
47,50284,50316,50516,50565,50716,50748,9,3
48,51100,51154,51354,51403,51554,51608,19,3
49,51993,52024,52224,52265,52424,52455,5,3
50,52948,53012,53212,53291,53412,53475,8,3
51,53793,53840,54040,54166,54240,54286,16,3
52,54647,54674,54874,54916,55074,55100,6,3
53,55448,55493,55693,55768,55893,55938,4,3
54,56312,56357,56557,56646,56757,56801,13,3
55,57286,57310,57510,57582,57710,57734,20,3
56,58129,58196,58396,58479,58596,58662,18,3
57,59006,59024,59224,59306,59424,59441,14,3
58,59806,59841,60041,60139,60241,60275,15,3
59,60582,60654,60854,60967,61054,61125,12,3
60,61428,61467,61667,61701,61867,61905,1,3
61,62219,62250,62450,62488,62650,62681,12,4
62,63064,63121,63321,63392,63521,63577,5,4
63,64008,64078,64278,64372,64478,64547,8,4
64,65028,65117,65317,65388,65517,65606,17,4
65,66017,66061,66261,66324,66461,66504,3,4
66,66880,66946,67146,67177,67346,67412,7,4
67,67809,67874,68074,68137,68274,68339,10,4
68,68791,68901,69101,69195,69301,69410,18,4
69,69798,69963,70163,70261,70363,70527,13,4
70,71050,71138,71338,71435,71538,71626,20,4
71,71982,72048,72248,72330,72448,72513,9,4
72,72837,72929,73129,73298,73329,73421,16,4
73,73720,73790,73990,74081,74190,74260,2,4
74,74566,74634,74834,74940,75034,75102,4,4
75,75437,75517,75717,75811,75917,75997,11,4
76,76400,76441,76641,76743,76841,76882,15,4
77,77220,77307,77507,77573,77707,77794,1,4
78,78160,78218,78418,78497,78618,78676,19,4
79,79077,79148,79348,79439,79548,79618,6,4
80,79954,79990,80190,80291,80390,80425,14,4
