1,6828,6955,7155,7245,7355,7481,9,1
2,7845,7949,8149,8257,8349,8452,6,1
3,8762,8861,9061,9175,9261,9359,3,1
4,9725,9827,10027,10141,10227,10329,5,1
5,10739,10853,11053,11167,11253,11366,10,1
6,11727,11838,12038,12163,12238,12348,4,1
7,12724,12858,13058,13176,13258,13392,11,1
8,13726,13821,14021,14108,14221,14316,19,1
9,14810,14920,15120,15227,15320,15429,20,1
10,15850,16029,16229,16339,16429,16608,17,1
11,16951,17075,17275,17378,17475,17599,12,1
12,17922,18022,18222,18328,18422,18521,7,1
13,18845,18914,19114,19210,19314,19383,14,1
14,19725,19862,20062,20155,20262,20398,8,1
15,20706,20942,21142,21412,21342,21577,16,1
16,21871,22033,22233,22365,22433,22595,1,1
17,22992,23147,23347,23460,23547,23701,13,1
18,24014,24149,24349,24478,24549,24684,2,1
19,27754,27834,28034,28173,28234,28314,15,1
20,28733,28908,29108,29251,29308,29483,18,1
21,29834,29967,30167,30329,30367,30499,13,2
22,30912,31032,31232,31352,31432,31552,5,2
23,31880,32092,32292,32474,32492,32704,16,2
24,33084,33200,33400,33519,33600,33716,10,2
25,34080,34198,34398,34491,34598,34716,8,2
26,35152,35278,35478,35590,35678,35803,17,2
27,36171,36246,36446,36556,36646,36720,14,2
28,37048,37173,37373,37437,37573,37698,11,2
29,38009,38080,38280,38386,38480,38551,3,2
30,38957,39131,39331,39500,39531,39704,18,2
31,40018,40164,40364,40473,40564,40710,1,2
32,41021,41152,41352,41464,41552,41683,7,2
33,42603,42730,42930,42995,43130,43256,9,2
34,43608,43696,43896,43991,44096,44184,12,2
35,44534,44628,44828,44938,45028,45122,6,2
36,45633,45721,45921,46070,46121,46209,15,2
37,46769,46888,47088,47211,47288,47407,20,2
38,48197,48309,48509,48658,48709,48821,4,2
39,49168,49320,49520,49673,49720,49871,19,2
40,50185,50272,50472,50568,50672,50759,2,2
41,51108,51239,51439,51538,51639,51769,9,3
42,52177,52290,52490,52583,52690,52802,18,3
43,53202,53361,53561,53682,53761,53919,11,3
44,54265,54377,54577,54691,54777,54888,7,3
45,55195,55327,55527,55654,55727,55859,2,3
46,56192,56329,56529,56660,56729,56865,4,3
47,57349,57473,57673,57786,57873,57996,20,3
48,58314,58429,58629,58744,58829,58943,19,3
49,59379,59548,59748,59878,59948,60117,17,3
50,60445,60524,60724,60828,60924,61003,14,3
51,61345,61456,61656,61802,61856,61966,15,3
52,62324,62450,62650,62812,62850,62975,6,3
53,63353,63483,63683,63774,63883,64013,10,3
54,64319,64457,64657,64792,64857,64994,12,3
55,65298,65412,65612,65694,65812,65925,3,3
56,66292,66443,66643,66821,66843,66994,13,3
57,67371,67513,67713,67858,67913,68055,5,3
58,68415,68599,68799,68922,68999,69183,8,3
59,69553,69769,69969,70225,70169,70384,16,3
60,70698,70859,71059,71203,71259,71420,1,3
61,71879,72054,72254,72415,72454,72629,20,4
62,73168,73381,73581,73758,73781,73994,19,4
63,74310,74469,74669,74814,74869,75028,9,4
64,75336,75517,75717,75848,75917,76097,11,4
65,76450,76604,76804,76943,77004,77158,8,4
66,77464,77591,77791,77900,77991,78118,3,4
67,78517,78667,78867,78981,79067,79216,6,4
68,79573,79724,79924,80056,80124,80275,5,4
69,80575,80691,80891,80998,81091,81206,2,4
70,81503,81719,81919,82183,82119,82335,16,4
71,82696,82814,83014,83123,83214,83332,10,4
72,83701,83829,84029,84170,84229,84356,13,4
73,84698,84797,84997,85130,85197,85296,15,4
74,85726,85894,86094,86250,86294,86461,18,4
75,86767,86858,87058,87175,87258,87348,4,4
76,87666,87793,87993,88113,88193,88320,7,4
77,88867,88962,89162,89275,89362,89456,12,4
78,89819,89915,90115,90217,90315,90411,14,4
79,90987,91107,91307,91432,91507,91627,17,4
80,91930,92132,92332,92478,92532,92733,1,4
