1,5339,5418,5618,5737,5818,5897,9,1
2,6270,6346,6546,6629,6746,6821,11,1
3,7170,7223,7423,7510,7623,7676,12,1
4,8280,8360,8560,8631,8760,8839,19,1
5,9333,9439,9639,9720,9839,9944,10,1
6,10351,10420,10620,10714,10820,10889,6,1
7,11220,11285,11485,11612,11685,11750,16,1
8,12268,12333,12533,12601,12733,12797,3,1
9,13236,13291,13491,13548,13691,13745,17,1
10,14060,14120,14320,14394,14520,14580,4,1
11,15008,15072,15272,15375,15472,15536,15,1
12,15964,16043,16243,16326,16443,16522,18,1
13,16999,17092,17292,17403,17492,17585,20,1
14,17997,18058,18258,18362,18458,18519,5,1
15,18831,18894,19094,19162,19294,19356,2,1
16,19741,19802,20002,20131,20202,20263,13,1
17,20574,20616,20816,20893,21016,21058,7,1
18,21413,21450,21650,21754,21850,21886,14,1
19,22306,22400,22600,22677,22800,22893,8,1
20,23226,23289,23489,23563,23689,23751,1,1
21,24172,24254,24454,24556,24654,24735,17,2
22,25201,25255,25455,25562,25655,25709,13,2
23,26222,26304,26504,26627,26704,26785,16,2
24,27148,27232,27432,27548,27632,27716,19,2
25,28087,28133,28333,28393,28533,28579,3,2
26,28892,28922,29122,29182,29322,29351,4,2
27,29716,29739,29939,30031,30139,30161,14,2
28,30489,30575,30775,30852,30975,31061,11,2
29,31511,31597,31797,31875,31997,32083,18,2
30,32475,32540,32740,32815,32940,33005,10,2
31,33340,33401,33601,33670,33801,33861,2,2
32,34294,34416,34616,34678,34816,34938,8,2
33,35345,35406,35606,35710,35806,35866,15,2
34,36257,36298,36498,36586,36698,36739,7,2
35,37152,37221,37421,37511,37621,37689,6,2
36,38038,38100,38300,38377,38500,38562,12,2
37,39099,39182,39382,39448,39582,39665,20,2
38,40083,40146,40346,40419,40546,40609,5,2
39,40997,41056,41256,41331,41456,41515,9,2
40,41828,41879,42079,42178,42279,42329,1,2
41,42668,42741,42941,42997,43141,43214,19,3
42,43569,43642,43842,43951,44042,44115,7,3
43,44527,44583,44783,44863,44983,45039,6,3
44,45462,45565,45765,45880,45965,46068,9,3
45,46460,46530,46730,46868,46930,47000,15,3
46,47346,47433,47633,47671,47833,47920,11,3
47,48243,48333,48533,48623,48733,48822,2,3
48,49288,49370,49570,49640,49770,49851,20,3
49,50242,50315,50515,50617,50715,50788,14,3
50,51102,51148,51348,51419,51548,51593,4,3
51,52004,52056,52256,52326,52456,52508,5,3
52,52837,52900,53100,53173,53300,53362,3,3
53,53705,53798,53998,54096,54198,54290,16,3
54,54745,54855,55055,55188,55255,55364,17,3
55,55771,55859,56059,56158,56259,56347,10,3
56,56765,56871,57071,57196,57271,57377,13,3
57,57678,57789,57989,58096,58189,58299,1,3
58,58732,58862,59062,59110,59262,59392,18,3
59,59713,59830,60030,60183,60230,60347,12,3
60,60749,60856,61056,61196,61256,61363,8,3
61,61899,61990,62190,62283,62390,62480,17,4
62,62854,62928,63128,63197,63328,63402,6,4
63,63732,63805,64005,64130,64205,64277,16,4
64,64706,64794,64994,65094,65194,65281,18,4
65,65634,65714,65914,66012,66114,66194,1,4
66,66704,66832,67032,67147,67232,67360,20,4
67,67753,67847,68047,68137,68247,68340,19,4
68,68743,68818,69018,69149,69218,69292,13,4
69,69640,69687,69887,70010,70087,70134,14,4
70,70560,70624,70824,70936,71024,71087,10,4
71,71394,71487,71687,71753,71887,71980,2,4
72,72335,72400,72600,72682,72800,72864,8,4
73,73272,73314,73514,73607,73714,73755,7,4
74,74079,74180,74380,74468,74580,74681,11,4
75,75017,75082,75282,75356,75482,75546,12,4
76,75947,75987,76187,76251,76387,76427,9,4
77,76775,76827,77027,77087,77227,77278,4,4
78,77656,77723,77923,78006,78123,78189,15,4
79,78566,78652,78852,78963,79052,79138,5,4
80,79503,79563,79763,79852,79963,80022,3,4
