1,5145,5302,5502,5639,5702,5858,20,1
2,6264,6392,6592,6780,6792,6920,15,1
3,7283,7426,7626,7765,7826,7968,2,1
4,8346,8471,8671,8782,8871,8995,14,1
5,9387,9735,9935,10237,10135,10483,16,1
6,10930,11100,11300,11450,11500,11669,11,1
7,12137,12328,12528,12707,12728,12919,17,1
8,13551,13836,14036,14253,14236,14521,18,1
9,14861,15009,15209,15360,15409,15556,3,1
10,15981,16119,16319,16444,16519,16656,10,1
11,16990,17124,17324,17418,17524,17657,7,1
12,17986,18120,18320,18474,18520,18654,1,1
13,19013,19132,19332,19457,19532,19651,5,1
14,20073,20192,20392,20457,20592,20710,4,1
15,21134,21270,21470,21631,21670,21806,6,1
16,22129,22244,22444,22557,22644,22758,12,1
17,23128,23228,23428,23489,23628,23727,9,1
18,24345,24504,24704,24768,24904,25063,8,1
19,25501,25606,25806,25898,26006,26111,19,1
20,26495,26685,26885,27091,27085,27275,13,1
21,27599,27699,27899,28011,28099,28198,12,2
22,28538,28617,28817,28898,29017,29096,5,2
23,29548,29659,29859,29955,30059,30170,20,2
24,30562,30714,30914,31044,31114,31265,18,2
25,31714,31819,32019,32153,32219,32323,4,2
26,32611,32715,32915,33020,33115,33219,3,2
27,33577,33688,33888,33993,34088,34199,6,2
28,34596,34684,34884,34993,35084,35172,7,2
29,35519,35626,35826,35965,36026,36132,15,2
30,36426,36529,36729,36810,36929,37032,2,2
31,37464,37600,37800,37929,38000,38135,17,2
32,38512,38637,38837,38919,39037,39161,9,2
33,39506,39665,39865,39997,40065,40223,10,2
34,40540,40663,40863,40976,41063,41185,11,2
35,41505,41597,41797,41886,41997,42088,19,2
36,42383,42520,42720,42917,42920,43056,16,2
37,43361,43451,43651,43762,43851,43941,14,2
38,44304,44444,44644,44774,44844,44983,8,2
39,45289,45399,45599,45718,45799,45909,1,2
40,46277,46370,46570,46709,46770,46863,13,2
41,47284,47384,47584,47743,47784,47883,13,3
42,48184,48254,48454,48541,48654,48723,4,3
43,49089,49206,49406,49521,49606,49723,11,3
44,50113,50240,50440,50576,50640,50766,8,3
45,51145,51253,51453,51635,51653,51761,16,3
46,52201,52275,52475,52565,52675,52748,20,3
47,53098,53161,53361,53447,53561,53623,6,3
48,53929,54024,54224,54309,54424,54519,2,3
49,54861,54975,55175,55304,55375,55489,9,3
50,55859,55957,56157,56303,56357,56454,19,3
51,56748,56829,57029,57127,57229,57309,3,3
52,57598,57681,57881,58000,58081,58164,1,3
53,58454,58562,58762,58893,58962,59069,12,3
54,59389,59471,59671,59785,59871,59952,7,3
55,60357,60416,60616,60720,60816,60874,14,3
56,61229,61322,61522,61634,61722,61815,10,3
57,62162,62250,62450,62550,62650,62738,5,3
58,63159,63260,63460,63560,63660,63760,17,3
59,64138,64211,64411,64545,64611,64683,15,3
60,65074,65211,65411,65549,65611,65748,18,3
61,66053,66147,66347,66467,66547,66641,1,4
62,66961,67032,67232,67329,67432,67502,7,4
63,67858,67961,68161,68275,68361,68463,8,4
64,68926,69035,69235,69332,69435,69543,20,4
65,69833,69914,70114,70212,70314,70394,2,4
66,70683,70827,71027,71181,71227,71371,12,4
67,71713,71787,71987,72117,72187,72260,15,4
68,72548,72636,72836,72953,73036,73123,3,4
69,73555,73672,73872,74013,74072,74188,17,4
70,74514,74577,74777,74855,74977,75040,14,4
71,75342,75400,75600,75692,75800,75858,4,4
72,76175,76243,76443,76524,76643,76710,9,4
73,77006,77093,77293,77375,77493,77579,19,4
74,77866,77951,78151,78282,78351,78436,11,4
75,78798,78895,79095,79213,79295,79392,5,4
76,79781,79914,80114,80271,80314,80446,10,4
77,80774,80913,81113,81296,81313,81451,16,4
78,81842,81982,82182,82336,82382,82522,18,4
79,82872,82972,83172,83304,83372,83471,13,4
80,83833,83915,84115,84236,84315,84397,6,4
